,Date,Tweets,Prices
1031,2014-02-18,RT NASDAQ Why An Apple Tesla Partnership Makes Sense AAPL TSLA  ChrisCiaccia httptcoXf3KtIQPOt,19
1032,2014-02-18,Is Apple Inc Going to Change Keyboards As We Know Them AAPL httptconApXZOydn4,19
1033,2014-02-18,Shoud you sell ATI MSM TECD AAPL View now httptcoIyO9up6lV3,19
1034,2014-02-18,Stocks to buy CVS DPZ CNP AAPL economy httptco5XtcyHZzUp,19
1035,2014-02-18,Todays movers to research SIAL CIT XRX AAPL Check out httptco81podNBc9q,19
1036,2014-02-18,CNBCClosingBell Musk and Cook like Peas amp Carrots AAPL TSLA Love the talks of partnership but Cook snoozed while TSLA stock quadrupled,19
1037,2014-02-18,DougKass Its illegal to text while driving Yet the wealthy expect to be fiddling with AAPL itunes video apps while going 90 in a Tesla,19
1038,2014-02-18,AAPL video Carl Icahn cant lose httptco7TmDhmLca7,19
1039,2014-02-18,Tim Cooks Floor Price For Apple httptcoeHBNtLjgms AAPL,19
1040,2014-02-18,Stocks to hold onto PNRA NEU TDG AAPL financialnews httptcoLRx0vgFYhv,19
1041,2014-02-19,RT YahooFinance iTunes launching music festival at SXSW httptcoKse4lUOVCE AAPL,19
1042,2014-02-19,RT philstockworld Futures Trading Workshop Replay and New Trade Idea for VLO USO AAPL Dollar Ruble Ukraine BeTheHouse  httpt,19
1043,2014-02-19,AAPL iPhone market share in China increased from 6 to 7,19
1044,2014-02-19,Stock Watchlist Find out why GMCR PCP CMG AAPL NSE httptcofJhHqyNfCq,19
1045,2014-02-19,AAPL chart by FibLine httptcoZNHvmvSTBI AAPL,19
1046,2014-02-19,RT dailyAAPL Apple stock update  AAPL 53668 down 931 171 on Wed Feb 19 2014 at 152827 EST httptcow4IphPgCCl,19
1047,2014-02-19,AAPL chart by FibLine httptcoRmIe3jYyPk AAPL,19
1048,2014-02-19,DougKass Completely agree  Lag in product development is simply AAPL discipline of introducing GREAT products Theyre coming win mos,19
1049,2014-02-19,AAPL DAILY  looks like a bearish topping pattern so far Need to see what candle looks like eod httptcopQ0T4oiaXV,19
1050,2014-02-19,Microsofts new OneDrive is pretty bad ass Sign up and get free stroage httpstco1xFKBwS63U MSFT GOOG AAPL,19
1051,2014-02-19,httptcoiMDUprvzCr Zero chance for AppleTesla merger Tech analyst Dont expect an httptco4W1qpInaQ5 PSID BA AAPL SPY,19
1052,2014-02-19,AAPL  above 54598 will trigger more buying,19
1053,2014-02-20,AAPL chart by FibLine httptcoaE8RBhC52Z AAPL,18
1054,2014-02-20,Glad for all iPhone AAPL users that WhatsApp is bought by Android GOOG But I hope Facebook FB doesnt kill it,18
1055,2014-02-20,AAPL Why Apple Rumor Is Bad News For Tesla Investors httptcowyAKnAFdvB,18
1056,2014-02-20,Its breaktout time on HTS TCO WCC AAPL singedinvestor httptco7AQN03TZTw,18
1057,2014-02-20,Are you buying UPL DUK HST AAPL overvalued httptcozFFEJX2Fhx,18
1058,2014-02-20,Facebook knocks off Apple and the Cannibis plays to be the 1 trending stock today FB AAPL HEMP TSLA httptcoM2RqH7cM8X via Scutify,18
1059,2014-02-20,Get great research on stocks GMCR BMY WSM AAPL economy httptcoJX2ExtZPTD,18
1060,2014-02-20,Bullish on these stocks RNR MCRS NI AAPL View now httptcofS6XoncdHu,18
1061,2014-02-20,AAPL US bobsled teams secret weapon iPad app  USA TODAY httptco5PiQTRf4St,18
1062,2014-02-20,Google has fooled the media amp markets but hasnt bested Tim Cooks AAPL httptcotB3Kaq0CUT,18
1063,2014-02-20,BenBajarin I know you cant comment But Tim Cook has to go GOOG FB innovating AAPL sleeping with all their cash,18
1064,2014-02-20,WeeklyBullBear whoops guess you were too busy to watch your AAPL and JDST both fall even more so my AAPL puts PAYING,18
1065,2014-02-20,Triple digit returns from daytrades TRY FREE 1 week httptcoFCkmoDEZee FB AAPL,18
1066,2014-02-20,RT philstockworld Futures Trading Workshop Replay and New Trade Idea for VLO USO AAPL Dollar Ruble Ukraine BeTheHouse  httpt,18
1067,2014-02-20,Analyst Apple Could Become the Next Microsoft httptcoe5AOMxNRsO via wallstCS AAPL Barclays Appledowngrade,18
1068,2014-02-21,WSJ Four reasons Apple is the new Microsoft httptcosi7fLY2HgY AAPL MSFT httptcoVhpXRKbrMQ DillonJohnston1,18
1069,2014-02-21,RT Forbes Is Apple becoming an alsoran to Facebook and Google httptco2Sa6t83cvm AAPL,18
1070,2014-02-21,AAPL Call 535 buying 30 and  on a rally intraday looking for 50,18
1071,2014-02-21,RT WSJ Four reasons Apple is the new Microsoft httptcoBI8ezEPASq AAPL MSFT httptcoAYwns28P27,18
1072,2014-02-21,AAPL Samsungs Ruthless New Ad Mocks Apples Latest  TIME httptcosMEBbZb2D4,18
1073,2014-02-21,AAPL breaking down as support fails httptcomDHPVzW8ZY,18
1074,2014-02-21,YUMMMMMBut NOT AAPLTim httptcoeg3BIchHWS,18
1075,2014-02-21,RT philstockworld Futures Trading Workshop Replay and New Trade Idea for VLO USO AAPL Dollar Ruble Ukraine BeTheHouse  httpt,18
1076,2014-02-21,AAPL another day of significant relative weakness,18
1077,2014-02-21,RT philstockworld 5 Trade Ideas that Can Make 500 in the Coming Correction AAPL SQQQ TZA PCLN UNG USO  hedging profits  http,18
1078,2014-02-21,Why So Boring Apple httptcoPCWYZBUEg1 via wallstCS AAPL,18
1079,2014-02-21,AAPL 20 dma hit expected this yesterday and foolishly went long way too early this morning httptcowbiUa57RaI,18
1080,2014-02-21,Should you buy HRL QGEN RPM CBL  AAPL personalfinance httptcoyzWli54plR,18
1081,2014-02-21,AAPL video Which Company Needs a Marketing Makeover httptco8k904QawF5,18
1082,2014-02-21,RT ybfmiami CNBCFastMoney FM Traders ditching AAPL is usual sign of bottom They always late to AAPL party,18
1083,2014-02-21,Looking at the chart says shorting AAPL at this level could be an extremely profitable move stocks,18
1084,2014-02-21,RT WSJ 4 reasons Apple is the new Microsoft httptcoh3YRh4jPRm AAPL MSFT great for trading in and out though,18
1085,2014-02-21,Downgrades 220 AAPL AMX CONN EQIX EQY FB HL ONTX SM TEX TFM TSLA ZLC httptcoG2mRbagFyi,18
1086,2014-02-21,AAPL tim amp company took 4 year to figure out which field to dig into wearable health tech  amp will take 3 more yr to introduce,18
1087,2014-02-21,AAPL also underperforming the market today  dance back and forth between green and red httptcoqBZbmzbxsy,18
1088,2014-02-22,AAPL How the Inflation Rate Affects Your Wealth httptcooSmEylcon7,18.0
1089,2014-02-22,5 Stocks to Watch BEAM TRMB SAM PHM AAPL Click httptcoT1lr92Lxud,18.0
1090,2014-02-22,AAPL Apples wearables will be for fitness  KCRA Sacramento httptcovp1OaR0F5F,18.0
1091,2014-02-22,AAPL  video HP CEO Whitman Objective to return HP to growth gt httptcoQgPsIuZUkl stock stocks stockaction,18.0
1092,2014-02-22,AAPL Major Apple security flaw Patch issued users open to MITM attacks  ZDNet httptcoRWR90QunXk,18.0
1093,2014-02-22,AAPL  No Apple Is Not Like Microsoft gt httptcoazA1rKLdnh stock stocks stockaction,18.0
1094,2014-02-22,RT philstockworld 5 Trade Ideas that Can Make 500 in the Coming Correction AAPL SQQQ TZA PCLN UNG USO  hedging profits  http,18.0
1095,2014-02-23,AAPL  Heres the Lowdown on Apple Incs Sapphire Glass gt httptco8DBgxMC1Ec stock stocks stockaction,18.0
1096,2014-02-23,RT peterjhebert FORBES Apple Will Make The iPhone 6 Display The Killer App httptcocGEHnez4Pk nanosysinc AAPL nanotech,18.0
1097,2014-02-23,AAPL  Intel CEO says relationship with Apple getting closer Apple Insider s gt httptcoQhHg6OhfYW stock stocks stockaction,18.0
1098,2014-02-23,RT philstockworld 5 Trade Ideas that Can Make 500 in the Coming Correction AAPL SQQQ TZA PCLN UNG USO  hedging profits  http,18.0
1099,2014-02-23,MarketWatch BBRY AAPL They should be labelled PIMPS Not Analysts GO BB Whatsapp is DOWN 19 Billion for this SHIT,18.0
1100,2014-02-23,Are you holding MKC EWBC REED SLM AAPL I suggest httptcohEwbzK05hR,18.0
1101,2014-02-23,AAPL Google Inc Has a New Superphone on Tap  and You Cant Have One httptcoOOWQMfVTwC,18.0
1102,2014-02-23,As Apple continues development of iWatch Samsung releases two new secondgen Gear smartwatches AAPL aapl httptcoQO5c6ztyeb,18.0
1103,2014-02-23,AAPL  Microsoft Cuts Windows Price in Face of Apple and Google Competition gt httptcoGC9ldNV5zt stock stocks stockaction,18.0
1104,2014-02-24,CAMAR024 As crowded as AAPL is right now Im thinking CREE might be a better idea until AAPL proves more,18
1105,2014-02-24,AAPL Heres How Apple Rumors Are Born httptcoQoJn0rSXOo,18
1106,2014-02-24,GILD here we go again This one has a lot of room to run AAPL YELP,18
1107,2014-02-24,Find the next hot pennystock JOY CNCA QTM MCHP AAPL overvalued httptcoR2ugamrbG2,18
1108,2014-02-24,AAPL  Pressure mounts over Arizona bill opposed by gays gt httptcoDvTWTITl9F stock stocks stockaction,18
1109,2014-02-24,AAPL sold 500 long   52603 for  303pts  flat again,18
1110,2014-02-24,AAPL When will Apple get serious about security  ZDNet httptcodfwpfN2KaM,18
1111,2014-02-24,AAPLsometimes cheaper just to buy the product10 day 5352420 day 5220750 day 53763enough,18
1112,2014-02-24,AAPL redLOL,18
1113,2014-02-24,Are you Investing in ALB GME NEWT NWL AAPL Worth a look httptcopTU5ItgzwK,18
1114,2014-02-24,AAPL video How Big a Deal Is Apples OS X Security Flaw httptconVZd9r0YE2,18
1115,2014-02-24,Targets TSLA  250 SCTY  90s FB 80s NFLX  500 AAPL  600S GOOG  1300 DIS 90s TWTR depends on manag but good up amp down trade,18
1116,2014-02-24,AAPL Apple beaten by Andrex in brands league  Scotsman httptcoU2Ah1fwxKx,18
1117,2014-02-24,RT RyanRuggiero Apple tells CNBC that it has asked Arizona Gov Jan Brewer to veto the controversial religious freedom bill SB1062 AAPL,18
1118,2014-02-25,Stocks to buy TYC FULT OCFC CHS AAPL Check out RATELIMITEXCEEDED,18
1119,2014-02-25,AAPL almost close to buy zone on sentiment We reach sub 60 and its time to buy buy buy,18
1120,2014-02-25,RT stockgarage Top setups on watch today httptcoy8LUaOTwIb FNMA FMCC CTSO HEMP PHOT TRTC MJNA GS AAPL EBAY,18
1121,2014-02-25,Is it AAPL in the bag httptcocLvNsBqsWw,18
1122,2014-02-25,AAPL looks like she is headed back to the 200 day ma under 500,18
1123,2014-02-25,Trading Signals for AAPL httptcoOZFXphLyYi,18
1124,2014-02-25,AAPL Unofficially Fixing Apples Gotofail Mess And How To Stay Safe  Forbes httptcoI5buEaaVJT,18
1125,2014-02-25,AAPL  Qualcomm Delivers Altera Talks China 4G Cisco Talks Network Virtuali gt httptcoDC8Ow1JS1A stock stocks stockaction,18
1126,2014-02-25,FVAM fund  Best position today FTNT opts pos  Worse  AAPL corelong  stockaction tech,18
1127,2014-02-25,RT ragnarisapirate What if the strategy of AAPL is to let its competitors MampA their way into oblivion,18
1128,2014-02-25,Todays Stocks to Watch HSIC PX ARNA DRC AAPL Visit httptcoFX8yoSR0uN,18
1129,2014-02-25,denniskneale BS NN is about the govt getting its foot in the door and about GOOG and AAPL lobbyists,18
1130,2014-02-25,RyWalk wait until TSLA and AAPL put something together Secret talks apparently being held Future looks expensive,18
1131,2014-02-25,Get more info on MPC POM ANGI HCP AAPL moneymanagement httptcopoqy4H3eMJ,18
1132,2014-02-25,AAPL Proof of concept captures all SSL traffic via Apples goto fail exploit  ZDNet httptcoxBjYeMUbm9,18
1133,2014-02-25,DougKass AAPL doing a 101 split,18
1134,2014-02-25,Apple This Is Ridiculous httptcoWomWm9hiTT GOOG AAPL,18
1135,2014-02-25,Is TSLA the new AAPL stock ripping to the moon,18
1136,2014-02-25,RT Bidnessetc Why the new GalaxyS5 Fails to Impress and More from MWC2014 httptcoMQ6KiO6sEC SSNLF SNE AAPL LNGVY,18
1137,2014-02-25,If your arch rival Apple had a product called the 5S why would you call YOUR product the S5 Samsung AAPL,18
1138,2014-02-26,AAPL Apple Inc AAPL How The iPhone 6 Might Use Sapphire Glass httptcoSmRMHlFIFt,18
1139,2014-02-26,AAPL Fresh Levels  Daily Trend  Firm Bearish Actual Resis amp Best Sell 519  52140 below 51660 Target  512  50980 Intact mkt,18
1140,2014-02-26,AAPL chart by FibLine httptcojzEr3ELNCF AAPL,18
1141,2014-02-26,AAPL iOS 7 Even if you dont jailbreak your iPhone bugs STILL CREEP IN  Register httptco3o9878cvId,18
1142,2014-02-26,Zero chance Brewer wont veto bill Apple  NFL threatening leftist media demonizing Arizona again AAPL,18
1143,2014-02-26,AAPL Apple Samsung Settlement Talks Fail httptcoTUTniG9znU,18
1144,2014-02-26,AAPL  Should companies get involved in politics gt httptcomShIpyTbT6 stock stocks stockaction,18
1145,2014-02-26,RT CNNMoney Apple has just issued a security fix for MacsDid you install the software update yethttptcodBqy45syJbAAPL,18
1146,2014-02-26,AAPL Sprint MVNO Ting will add support for iPhone 5 on its usage based plans next   9 to 5 Mac httptcoorJkfl7WFf,18
1147,2014-02-26,RT philstockworld Topping or Popping  The Markets True Value TSLA YHOO PCLN NFLX AAPL QQQ ITMN investing  httptcoA4taK3,18
1148,2014-02-26,RT OptiontradinIQ How to Make Vega Your Friend A Lesson in Portfolio Management httptcoBOgaRl4wkS SPY RUT ESF AAPL,18
1149,2014-02-26,61point8 happyycamperr TRADE AAPL Long BIDU confused me as well Ive only seen ALERT as a prefix,18
1150,2014-02-26,RT Bidnessetc Why the new GalaxyS5 Fails to Impress and More from MWC2014 httptcoMQ6KiO6sEC SSNLF SNE AAPL LNGVY,18
1151,2014-02-26,AAPL iPad Pro Release Date Pushed Back to 2015 iPad Air 2 Coming This Year Says   International Business Times AU,18
1152,2014-02-26,AAPL time to ramp up 530 lol,18
1153,2014-02-27,RT spectravideo328 Looks like someone is buying up AAPL todayWouldnt be surprised of more Apple buyback or more CarlCIcahn news i,18
1154,2014-02-27,Risk And Reward Analysis Of Apples Stock httptcooS67QukMs6 CVX JNJ KO PEP PG AAPL,18
1155,2014-02-27,RT philstockworld Topping or Popping  The Markets True Value TSLA YHOO PCLN NFLX AAPL QQQ ITMN investing  httptcoA4taK3,18
1156,2014-02-27,RT philstockworld Yellens Back  Should be an up day and heres our outlook  UNG SPY IWM AAPL TSLA MS manipulation  httptc,18
1157,2014-02-27,Battery Chemistry Is Getting In The Way Of Apples Vision  httptco2hG7fIAM1V via forbes TSLA AAPL FB TWTR battery partnership,18
1158,2014-02-27,AAPL ESPN Launches 15 College Conference Channels on Apple TV Roku   Variety httptcoYszFxFE3I6,18
1159,2014-02-27,75 of mobile devices in the workforce are Apple devices AAPL,18
1160,2014-02-27,CNBCFastMoney  AAPL TSLA My take  MergerSpace  Satellite TV Spectrum GLOBALBuy DTV DISH NFLXElec Autos Global,18
1161,2014-02-27,httptcoiMDUprewAr JC Penney getting better Kniffen How far is JC Penney away from httptcowz0xaQlhuM PSID BA AAPL SPY,18
1162,2014-02-27,AAPL  making a break for it again Bulls have this one 2day Tomorrow AAPL news is coming stick to your rules httptcoE4RhnGEvaJ,18
1163,2014-02-27,AAPL Apple releases iTunes 1115 with fix for device connection issues  Apple Insider httptcoRPJubxs3eX,18
1164,2014-02-27,RT zacharye AAPL now down almost 8 so far in 2014 MSFT flat GOOG 9 BBRY 39,18
1165,2014-02-27,FortuneMagazine Apple is Fortunes most admired for 7th year in a row httptcoH8fB6VHUkh AAPL,18
1166,2014-02-27,timcook If I were you I would call elonmusk personally tomorrow and tell him AAPL is in for 2 billion  TSLA gigafactory,18
1167,2014-02-27,AAPL  Heres How Apple Protects Touch ID Fingerprint Data gt httptcov7RaVzEEUZ stock stocks stockaction,18
1168,2014-02-27,Get Stock Market Reports on TEL WMT COO AAPL investing httptcodltdO5IzHc,18
1169,2014-02-27,AAPL Why Apple Wants to Brand All Bluetooth Beacons as iBeacons httptco7RHanRATkC,18
1170,2014-02-27,AAPL Galaxy S5 vs iPhone 5S specs comparison  Inquirer httptcoTSK7NQMXRp,18
1171,2014-02-27,5 stocks to help you profit from the next dotcom bubble  httptcobmn5xfD82A FB AAPL P TWTR ANGI YELP DotCom Bubble,18
1172,2014-02-27,Nasdaq creeping up to highs of the day even as the Dow and SampP have pulled back a bit  Apple AAPL rallying,18
1173,2014-02-27,AAPL should buy TIVO as part of the iTV strategy,18
1174,2014-02-27,AAPL Oscar Pistorius Police fly to Apple HQ in California to access deleted phone   httptcoDZPWQneUDl httptcou3wkzFqtLL,18
1175,2014-02-27,RT allstarcharts if you missed it yesterday here is what I had to say on Fox about BBRY and AAPL httptcoYStS9rd7jm,18
1176,2014-02-27,AAPL Apple to Arizona Antigay bill puts Mesa sapphire plant at risk httptcov1sxooRXRo,18
1177,2014-02-27,AAPL 525 call,18
1178,2014-02-27,A Different Spin on SampP 500 ETFs httptcoWWSdSSpnuU sp500 ETF SPY IVV RWL AAPL PSX WMT COP,18
1179,2014-02-27,AAPL How the AppleChina Mobile Deal Impacts Electronic Arts  Motley Fool httptcoHgtINQeoAT,18
1180,2014-02-27,TBT REMEMBER WHEN Mason out at GRPN AAPL dividends RIMM downgraded amp MORE Throwback Thursday httptco3dXwjdu296,18
1181,2014-02-27,GuyAdami carlquintanilla ScottWapnerCNBC TSLA Split Cost of battery packs w AAPL MONSTER ComBO,18
1182,2014-02-28,Out AAPL for nice profit on long of gap holdingmarket appleaction,18
1183,2014-02-28,CTRP can pickup steam here above 54 TWTR AAPL TSLA,18
1184,2014-02-28,SampP 500 Is This A Buying Opportunity httptcotK1OuCMhUq AAPL AEP CAT DD FB GE GOOG GS MMM NFLX PFE,18
1185,2014-02-28,Apple stock update  AAPL 52614 down 153 029 on Fri Feb 28 2014 at 155900 EST close  httptcow4IphOZzAl,18
1186,2014-02-28,ChrisGross19  Just keeping a close watch on what I have at the moment    AAPL  BIDU and CVS,18
1187,2014-02-28,AAPL Apple CEO Tim Cook to face shareholders with companys stock still 25 percent  httptcor2B7rxf4Ny,18
1188,2014-02-28,RT mcilderman Googles Plan For Your Body And Its Stock Split httptcoyYCa3V2fVY   SSYS GOOG google apple AAPL 3dp 3dprinting,18
1189,2014-02-28,RT philstockworld Yellens Back  Should be an up day and heres our outlook  UNG SPY IWM AAPL TSLA MS manipulation  httptc,18
1190,2014-02-28,AAPL A Tale Of 2 Nasdaqs This Bubble Is Real httptcoh0FscbquhQ,18
1191,2014-02-28,RT petenajarian Over 650k total options trade RT pnavarro88 petenajarian Hey Pete how does AAPL options look going into the sharehol,18
1192,2014-02-28,AAPL video Amazon going for slice of Apples music httptcoJWLjPcHdoR,18
1193,2014-02-28,AAPL Apple touts secure design of iOS as Google chief admits Android is best target   Apple Insider httptcoLEF3BKvNol,18
1194,2014-02-28,AAPL not a good morning session so far bulls looking for continuation from yesterday arent getting it be aware of option shenanigans,18
1195,2014-02-28,Salesforce Apple lead tech sector down httptcoR2bDheAhb3 AAPL,18
1196,2014-02-28,AAPL love the move BUT BUT Wheres the volume Concerning 650pricetag httptcofqQIoLO0iJ,18
1197,2014-02-28,Very frustrating  looks like AAPL wont meet the promised February delivery date for my new Mac Pro,18
1198,2014-02-28,AAPL 52500 weekly calls  646365,18
1199,2014-02-28,AAPL iPhone 6 Release Date Update Top 5 Samsung Galaxy S5 Features Youd Want   International Business Times AU,18
