,Date,Tweets,Prices,Comp,Negative,Neutral,Positive,target
3246,2014-06-03,RT LaMonicaBuzz AAPL rebounds from the postWWDC selloff Remember Stock split is coming AAPL just 13 below 52week high and 10 f,22.769285,0.0,0.0,1.0,0.0,1
3247,2014-06-03,Im thinking second half 2014 could be pretty good for AAPL at this point,22.769285,0.7269,0.0,0.663,0.337,2
3248,2014-06-03,RT WSJ A look at some of the features in Apples new iOS 8 httptco7lGOANufWG AAPL WWDC14 httptcoYQVjkbP4uF,22.769285,0.0,0.0,1.0,0.0,1
3249,2014-06-03,Time to Sell Some Apple  It May Be Right AAPL httptcoPedCUFmIBb,22.769285,0.0,0.0,1.0,0.0,1
3250,2014-06-03,RT MarketWatch TWTR rose 2 and AAPL is up 1 after yesterdays WWDC14 to give the tech sector a boost httptcoPmXfuE2uyu http,22.769285,0.4019,0.0,0.87,0.13,2
3251,2014-06-03,HFTs and day traders still having a ball moving AAPL around a lot,22.769285,0.0,0.0,1.0,0.0,1
3252,2014-06-03,WWDC 2014 May be Apples Biggest Assault on Android Yet AAPL aaplhttptcocBtawPJixY,22.769285,-0.5859,0.257,0.743,0.0,0
3253,2014-06-03,Time to Sell Some Apple Apple Heads are not going to like this one  AAPL httptcoojpTcSMk9R,22.769285,-0.2755,0.123,0.877,0.0,0
3254,2014-06-03,Tech stocks trending both directions MSFT GOOG AAPL TWTR httptcoJCPjA1WNn1,22.769285,0.0,0.0,1.0,0.0,1
3255,2014-06-03,RT CNBC Apple unveils apps for your house and health httptcoEiMEO0ttml via CadieThompson AAPL,22.769285,0.0,0.0,1.0,0.0,1
3256,2014-06-03,AAPL  WWDC Apple developers amass ahead of keynote address gt httptcoU8JPSThQ9d stock stocks stockaction,22.769285,0.2732,0.0,0.861,0.139,2
3257,2014-06-03,RT FoxBusiness Coming soon to an iPhone near you Bitcoin httptcoG7m2DfbD6G via jbooton AAPL,22.769285,0.0,0.0,1.0,0.0,1
3258,2014-06-03,Apple Health app heralds wearable device analysts say httptcoqdPFNRnsXk AAPL NKE,22.769285,0.0,0.0,1.0,0.0,1
3259,2014-06-03,AAPL  The New iPhone Software iOS 8 Has A Bunch Of New Features For Busine gt httptcoQdx7TZ5wU9 stock stocks stockaction,22.769285,0.2732,0.0,0.89,0.11,2
3260,2014-06-03,Find more winners like ARCC ALXN FDS AAPL liquidity httptcoIlUWl0kVDf,22.769285,0.7328,0.0,0.565,0.435,2
3261,2014-06-03,RT firstadopter With AAPL switching over 2 MSFT Bing default search on Siri amp OS X now seems only matter of time for iPhone browser sw,22.769285,0.0258,0.0,0.954,0.046,2
3262,2014-06-03,AAPL SPY FB AMZN TSLA PCLN NFLX MU are todays most popular tickers on httptcoMawdkvf5ye,22.769285,0.4754,0.0,0.819,0.181,2
3263,2014-06-03,AAPL News Alert  httptcozK3TGrFvrR  Updated options view httpstcoM70o7Ipj5t  All options views httpstcoxAQ6t4CUsS,22.769285,0.296,0.0,0.833,0.167,2
3264,2014-06-03,dougkass Empower their dev community and AAPL ecosystem becomes more desirable to consumers Very smart Tick software Tock hardware,22.769285,0.6794,0.0,0.753,0.247,2
3265,2014-06-03,Apple Gartley Pattern Warning httptconKE2ustPmL AAPL,22.769285,-0.34,0.324,0.676,0.0,0
3266,2014-06-03,Commented on StockTwits FonsieTrader AAPL BBRY Apple Stock Still Suffering From The Lollapalooza Effect httptcoAl80H3Odo9,22.769285,-0.4767,0.181,0.819,0.0,0
3267,2014-06-03,AAPL Apple attempts to conquer the connected home httptcoWDddhh893h,22.769285,0.0,0.0,1.0,0.0,1
3268,2014-06-03,AAPL Will Apple Outsmart Google In The Internet Of Things httptcoMDMJ4Qt4Lk,22.769285,0.0,0.0,1.0,0.0,1
3269,2014-06-03,Trade Bearish VERTICAL on AAPL JUN114 6075605 close 84 httptco1cUHye79Ej,22.769285,0.0,0.0,1.0,0.0,1
3270,2014-06-04,RT fakeCNBC 700 or 100 post split is a given for AAPL according to pause everyone,23.029285,0.0,0.0,1.0,0.0,1
3271,2014-06-04,RT ForbesTech Apple is flirting with a 52week high as its stock split looms httptcoKRNG6wwfBr AAPL httptcocRFRHzfhGr,23.029285,0.0516,0.092,0.805,0.103,2
3272,2014-06-04,AAPL Big money is betting Apples about to break 700 httptcoKINfMdKZ2a,23.029285,0.0,0.0,1.0,0.0,1
3273,2014-06-04,AAPL Apples Health Kit surprises Australian startup Thats our name httptcoFUEYN2nRje,23.029285,0.2263,0.0,0.84,0.16,2
3274,2014-06-04,Option Millionaires Mahp32 Added a few more AAPL before httptcoPYFJua3WCz,23.029285,0.0,0.0,1.0,0.0,1
3275,2014-06-04,Swift is billed as objectiveC without the C had explained by AAPL WWDC14,23.029285,0.2023,0.0,0.859,0.141,2
3276,2014-06-04,Top Performing Stocks today BIO AAPL SWN CBM Worth a look httptcoIUCsDHXMqT,23.029285,0.4019,0.0,0.709,0.291,2
3277,2014-06-04,AAPL News Alert  httptcoXokDiMfSMb  Updated options view httpstconsJ90ni51U  All options views httpstco0F41voGVu7,23.029285,0.296,0.0,0.833,0.167,2
3278,2014-06-04,RT freddiethekat China lashes back at US tech titans Apple Facebook Yahoo on Tiananmen anniversary httptcoIX4geDAgen YHOO AAPL,23.029285,0.0,0.0,1.0,0.0,1
3279,2014-06-04,DOW Awesome Stock Research HOG PDCO AAPL NSE httptcoAfXd6jNWQJ,23.029285,0.6249,0.0,0.661,0.339,2
3280,2014-06-04,AAPL  Touched a New high  it it looks like it is fueled,23.029285,0.3612,0.0,0.8,0.2,2
3281,2014-06-04,Apple is flirting with a 52week high as its stock split looms httptcorJVY2nvABS AAPL httptcopQ0VJ0QzpH,23.029285,0.0516,0.104,0.779,0.117,2
3282,2014-06-04,AAPL Watch The TechCrunch Recap Of Apples WWDC 2014 Announcements httptcoorL3xdtO2z,23.029285,0.0,0.0,1.0,0.0,1
3283,2014-06-04,Are you Investing in APH AN DECK  AAPL wealthmanagement httptcoT1NbrX2k5q,23.029285,0.0,0.0,1.0,0.0,1
3284,2014-06-04,RT ericjackson AAPL only 75 below its all time high,23.029285,0.0,0.0,1.0,0.0,1
3285,2014-06-04,RT 100000034134435 AAPL GOOG PCLN NFLXBLK 320 call 21Jun op050 cent  Let us make fortune Real one httptconl5jJ029ZJ,23.029285,0.0,0.0,1.0,0.0,1
3286,2014-06-04,SPY This article was on the net yesterday httptcosPypTktmKw AAPL QQQ DJIA IWM SPX,23.029285,0.0,0.0,1.0,0.0,1
3287,2014-06-04,RT TheStreet Why Im Excited for Apples Messaging Upgrades httptcongNeQknXdO AAPL via LKulikowski,23.029285,0.34,0.0,0.833,0.167,2
3288,2014-06-04,AAPL Future of medical work The computer will see you now httptcoVBfIv6g6dH,23.029285,0.0,0.0,1.0,0.0,1
3289,2014-06-04,AAPL Big changes coming to iPhone messaging httptcocPVXpMxuTQ,23.029285,0.0,0.0,1.0,0.0,1
3290,2014-06-04,AAPL Which iPhone iPad and iPod touch models will get iOS 8 Find out here httptcoqdTb8u4mba,23.029285,0.0,0.0,1.0,0.0,1
3291,2014-06-04,Get ready for car software updates httptcoFFyMTvMbwR AAPL tech stocks,23.029285,0.3612,0.0,0.783,0.217,2
3292,2014-06-04,NASDAQAAPL,23.029285,0.0,0.0,1.0,0.0,1
3293,2014-06-04,RT SquawkAlley Roger McNamee Moonalice joins us this morning talking US tech in China WWDCApple and Pandora AAPL P,23.029285,0.0,0.0,1.0,0.0,1
3294,2014-06-04,RT DeidreZune Any DIP in AAPL postsplit will be BOT w BOTH HANDSWill be a WILD 2 to 4 days early nxt weekLT  AAPL heads highe,23.029285,0.0,0.0,1.0,0.0,1
3295,2014-06-04,AAPL Facebook Couldnt Kill Snapchat Can Apple httptcoZiSsHY4F2m,23.029285,0.5773,0.0,0.652,0.348,2
3296,2014-06-04,AAPL Apples stolen product An exclusive interview with the founder of HealthKit httptcowdZ8tBZYzc Forum httptcoLxkVsA1Htz,23.029285,-0.4019,0.181,0.734,0.085,0
3297,2014-06-04,RT WallStJesus AAPL CONFIRMED BUYER OF 20K OCT 675 CALLS amp 10K OCT 700 CALLS,23.029285,0.0,0.0,1.0,0.0,1
3298,2014-06-04,RT MelissaLeeCNBC Jazzed by AAPL move into med tech DXCM 6 FDA approves glucose monitoring device that sends info to doctors CEO o,23.029285,0.4019,0.0,0.881,0.119,2
3299,2014-06-04,AAPL hitting highs,23.029285,0.0,0.0,1.0,0.0,1
3300,2014-06-04,RT ericjackson AAPL only 75 below its all time high,23.029285,0.0,0.0,1.0,0.0,1
3301,2014-06-04,RT globebusiness Video Chinese media attack Google Apple httptcoYblNNBx59o GOOG AAPL,23.029285,-0.4767,0.237,0.763,0.0,0
3302,2014-06-04,AAPL  TECH STOCKS Apple Twitter Lead Techs Up Pandora Falls httptcoJck9UYIWeo,23.029285,0.0,0.0,1.0,0.0,1
3303,2014-06-04,RT FibLine httpstcosxw51H4ZGH via tradingview AAPL All set to cave in leading into NFP on FRYDAY,23.029285,0.0,0.0,1.0,0.0,1
3304,2014-06-04,AAPL Apples New Programming Language Has Been In Development For Nearly Four Years httptco3NfZ6pHhx7,23.029285,0.0,0.0,1.0,0.0,1
3305,2014-06-04,Apple  Researchers Submit Patent Application Flexible Printed Circuit Connector Protection Structures  httptcoGFZMnWxuDh AAPL,23.029285,0.2263,0.0,0.863,0.137,2
3306,2014-06-05,Beats Apple Puts A Ring On It For 3 Billion httptcoWC9ilC5MW1 P SIRI AAPL,23.119642000000002,0.0,0.0,1.0,0.0,1
3307,2014-06-05,RSH TLT EXPR LH TSLA WFM NQ CIEN JOY SINA ULTA AMZN AAPL PCLN NFLX GOOGL CMG LNKD HUM,23.119642000000002,0.5859,0.0,0.826,0.174,2
3308,2014-06-05,Using todays price as est 9212 is price which a AAPL share will trade this coming Monday following this Fridays post close 71 split,23.119642000000002,0.296,0.0,0.909,0.091,2
3309,2014-06-05,KeithMcCullough Giddyup  AAPL BAC TWTR  Im buying,23.119642000000002,0.0,0.0,1.0,0.0,1
3310,2014-06-05,5 of my Big Six are VSB status AAPL AMZN NFLX PCLN TSLA only one is VSS GOOGL Skipjackrick,23.119642000000002,0.0,0.0,1.0,0.0,1
3311,2014-06-05,AAPL How Apple Google are both winning Andreessen httptcoB3wIpKiFXx,23.119642000000002,0.5267,0.0,0.702,0.298,2
3312,2014-06-05,AAPL Whats New in iOS 8 Interactive Notifications Contact Shortcuts httptcoGBixycap4y,23.119642000000002,0.0,0.0,1.0,0.0,1
3313,2014-06-05,RT Burns277 AAPL Apple heading to new alltime highs and no one can stop it httptcoltHBm4D2To via YahooFinance,23.119642000000002,-0.5267,0.216,0.784,0.0,0
3314,2014-06-05,AnalystsActions Apple Twitter amp Verint Systems Get Bullish Calls httptcolwAUHwipR4 AAPL TWTR VRNT video via RubenRamirezNYC,23.119642000000002,0.0,0.0,1.0,0.0,1
3315,2014-06-05,AAPL looks a little top heavy httptcolkNO0bPrvx,23.119642000000002,0.1298,0.0,0.768,0.232,2
3316,2014-06-05,I must say the AAPL investor relationship page is quite gorgeous httptco3s4Wrn6Ze9,23.119642000000002,0.6478,0.0,0.7,0.3,2
3317,2014-06-05,Amazons new smartphone could hang up Apple and Samsung httptco1BvvJfh12t AAPL tech stocks,23.119642000000002,-0.0258,0.084,0.916,0.0,0
3318,2014-06-05,RT DayTradersGroup a little inspiration buy amp hold stock options SPY AAPL F GLD LNKD TSLA QQQ IWM BAC WFC XLF RealTime ht,23.119642000000002,0.4779,0.0,0.866,0.134,2
3319,2014-06-05,AAPL  Vendors expect bigger iPhone gt httptcoDyjJRvd3dI stock stocks stockaction,23.119642000000002,0.2732,0.0,0.811,0.189,2
3320,2014-06-05,IBDinvestors Vendors already making bigscreen iPhone 6 cases httptcod0A1nyhcnl AAPL,23.119642000000002,0.0,0.0,1.0,0.0,1
3321,2014-06-05,AAPL Runtastic talks potential for HealthKit plans integration for its health amp fitness apps  httptcoaqOcZ0cSvD,23.119642000000002,0.2732,0.0,0.87,0.13,2
3322,2014-06-05,AAPL Big changes coming to the iPhone heres what you need to know httptcokLqLpGsf08,23.119642000000002,0.0,0.0,1.0,0.0,1
3323,2014-06-05,httpstcor3hjdgGCv7 via tradingview AAPL,23.119642000000002,0.0,0.0,1.0,0.0,1
3324,2014-06-05,RickAckerman time to get bearish in AAPL,23.119642000000002,0.0,0.0,1.0,0.0,1
3325,2014-06-05,Platinum Members saw our Penny Stock Picks gain 450 in the past week Huge Update httpstcoM8oXhykQpa DO ALL AAPL,23.119642000000002,0.6908,0.0,0.749,0.251,2
3326,2014-06-05,AAPL  Apple At 650 Now What gt httptcoL77Eok8vZg stock stocks stockaction,23.119642000000002,0.2732,0.0,0.826,0.174,2
3327,2014-06-05,Apple Using M7 Motion Processor For Indoor Positioning With iOS 8 httptco2EzEiGyZZf AAPL tech stocks,23.119642000000002,0.0,0.0,1.0,0.0,1
3328,2014-06-05,TheIpHawk This is extremely positive and for VHC and great to see PTAB smelling a rat with RPX trying to do the dirty work for AAPL,23.119642000000002,0.7264,0.088,0.669,0.243,2
3329,2014-06-05,Commented on StockTwits AAPL pricey for those without VISION httptcomeOJKjTher,23.119642000000002,-0.3143,0.202,0.798,0.0,0
3330,2014-06-06,RT mktwcrum The next big thing for Apple Its 7for1 stock split httptcohSEBX37rhX AAPL Apple,23.056070000000002,0.0,0.0,1.0,0.0,1
3331,2014-06-06,AAPL  Analyst Apples iWatch Production Kicks Off This Month gt httptcoD8ltUUDrvT stock stocks stockaction,23.056070000000002,0.2732,0.0,0.861,0.139,2
3332,2014-06-06,Are you hanging on to RLGY FLIR NDAQ AAPL wallstreet httptcoGxQ2g8zdtO,23.056070000000002,0.0,0.0,1.0,0.0,1
3333,2014-06-06,Could be breaktout time on AGCO EMR PLL AAPL moneymanagement httptco9RJcm0U4U3,23.056070000000002,0.0,0.0,1.0,0.0,1
3334,2014-06-06,Apple is up 23 103 billion in market cap since reporting earnings on423 AAPL,23.056070000000002,0.0,0.0,1.0,0.0,1
3335,2014-06-06,Are you looking for winners like BCR LLL MUR AAPL investing httptcoDxJkHGSX8c,23.056070000000002,0.6808,0.0,0.641,0.359,2
3336,2014-06-06,RT DayTradersGroup httptcoBxx6fPrXtH took gains at 775 from out buy this morning at 585 AAPL june6 640 calls MU NFLX DayTrader,23.056070000000002,0.34,0.0,0.893,0.107,2
3337,2014-06-06,Apples BeatsbyDre acquisition is good for their brand httptcoyTH9w34wPw AAPL,23.056070000000002,0.4404,0.0,0.756,0.244,2
3338,2014-06-06,Are you hanging on to RF YHOO RS AAPL NASDAQ httptcomr8qt5W6mk,23.056070000000002,0.0,0.0,1.0,0.0,1
3339,2014-06-06,RT DayTradersGroup a little inspiration buy amp hold stock options SPY AAPL F GLD LNKD TSLA QQQ IWM BAC WFC XLF RealTime ht,23.056070000000002,0.4779,0.0,0.866,0.134,2
3340,2014-06-06,Will hardware makers accept AAPLs lightning connector pitch for headphonesperipheralsJust an MFi idea for now httptcodUWBieGUnq,23.056070000000002,0.3818,0.0,0.852,0.148,2
3341,2014-06-06,AAPL Apple Inc opens up access to its WWDC developer utopia httptco9hoiaEiSCQ,23.056070000000002,0.0,0.0,1.0,0.0,1
3342,2014-06-06,Sell AAPL as much as you can smart buyers need sellers ,23.056070000000002,0.4019,0.0,0.787,0.213,2
3343,2014-06-06,RT androsForm AAPL bot to open July 2014 6000 Puts  450  Doubled position with small averaging down,23.056070000000002,0.0,0.0,1.0,0.0,1
3344,2014-06-06,Proprietary headphone connectors for AAPL Its just arrogant enough just preposterous enough to worry about,23.056070000000002,-0.7269,0.319,0.681,0.0,0
3345,2014-06-06,AAPL  Should you have a right to sell your ebooks and digital music gt httptcooAUcfGVNN6 stock stocks stockaction,23.056070000000002,0.2732,0.0,0.884,0.116,2
3346,2014-06-06,RT pankokkalis If AAPL goes down after stock split I will buy more A lot more I have 5 iPads at home 3 iPhones Oh and 1 iPod No b,23.056070000000002,-0.296,0.091,0.909,0.0,0
3347,2014-06-06,Apple Incs Beats Acquisition The Best 3 Billion Its Ever Spent httptcoD4lm6eusNG  AAPL,23.056070000000002,0.6369,0.0,0.724,0.276,2
3348,2014-06-06,AAPL Apple to make 35 million smartwatches monthly sales begin October report httptco9qPnUcVvHd,23.056070000000002,0.0,0.0,1.0,0.0,1
3349,2014-06-06,Great  Stock Newsletter you must have BEAM AVGO AEP AAPL Goto httptcoo5VdBSpCAp,23.056070000000002,0.6249,0.0,0.728,0.272,2
3350,2014-06-06,Apple Google others promise 2M each to hold Super Bowl 50 in Bay Area AAPL GOOGL httptcoIWbUnoFsxv,23.056070000000002,0.7351,0.0,0.708,0.292,2
3351,2014-06-06,UDR Some Stocks to Watch FSL CVA  AAPL economy httptcodT9x0PmJOs,23.056070000000002,0.0,0.0,1.0,0.0,1
3352,2014-06-06,RT FioritoJarrad Awesome new watch list for tmrw June 6th with ZBB LIQD ICLD BODY RFMK MDNT httptco6rlK0Gmyy4 stocks AAPL ,23.056070000000002,0.6249,0.0,0.823,0.177,2
3353,2014-06-06,Just a friendly reminder that the AAPL stocksplit is a completely irrelevant news story,23.056070000000002,0.4939,0.0,0.775,0.225,2
3354,2014-06-06,RT cdespinosa Reminder AAPL will open Monday morning at 9222  Dont panic,23.056070000000002,0.4023,0.0,0.803,0.197,2
3355,2014-06-06,Make sure to watch the market today Big news w the split happening at AAPL Do u buy in now,23.056070000000002,0.3182,0.0,0.881,0.119,2
3356,2014-06-06,Dont want to lose like you did with V RF KORS AAPL Must see httptcoI73acvdyl7,23.056070000000002,0.5478,0.072,0.648,0.28,2
3357,2014-06-06,Apples effort to make China a growth hub hinges on winning over more developers like Woody Wan AAPL httptcomzcLDka8ys by satariano,23.056070000000002,0.8307,0.0,0.659,0.341,2
3358,2014-06-06,Will Microsoft Corporation Hurt Apple With the Surface Pro 3 httptcoSzF7KNspyo AAPL tech stocks,23.056070000000002,-0.5267,0.221,0.779,0.0,0
3359,2014-06-06,Another AAPL Acquisition SpotSetterhttptcoRrYHnA18t1,23.056070000000002,0.0,0.0,1.0,0.0,1
3360,2014-06-06,Apple And Skyworks Are Both Heading Skyward httptcozTuY7dNrx3 SWKS AAPL,23.056070000000002,0.0,0.0,1.0,0.0,1
3361,2014-06-06,Industries Apple Could Disrupt Next TV healthcare automobile httptcoA4HTALmCtF MT HarvardBiz ReneRohrbeck AAPL,23.056070000000002,0.0,0.0,1.0,0.0,1
3362,2014-06-06,How the NSA Bugs Your PoweredOff iPhone amp How to Stop Them httptcoC44fk6N9lD cybersecurity infosec privacy tech AAPL DFU,23.056070000000002,-0.296,0.109,0.891,0.0,0
3363,2014-06-06,AAPL  This Morning Arista Soars Look Out Storage Apples Rising Barometer gt httptcocipQClWYj3 stock stocks stockaction,23.056070000000002,0.2732,0.0,0.877,0.123,2
3364,2014-06-06,RT seeitmarket New Post When A Trade Turns Into An Investment  httptcoGNIYIR39EY by andrewnyquist SPY GLD AAPL LNKD STUDY,23.056070000000002,0.0,0.0,1.0,0.0,1
3365,2014-06-06,RT bo3bo32 AAPL GOOG FB TWTR NFLX JOY 10000   httptcoYTkh8zoKyn,23.056070000000002,0.6739,0.0,0.665,0.335,2
3366,2014-06-06,RT bespokeinvest Going to be a little weird to see Apple AAPL trading around 92share on Monday  Has been a tripledigit stock since,23.056070000000002,-0.1045,0.066,0.934,0.0,0
3367,2014-06-06,Digesting WWDC Cloudy httptcof3x3ar06IB GOOG GOOGL FB AAPL,23.056070000000002,0.0,0.0,1.0,0.0,1
3368,2014-06-06,RT 1nvestor looks like AAPL can be a Fab 5 candidate now 100 Roll baby lol,23.056070000000002,0.8074,0.0,0.57,0.43,2
3369,2014-06-07,RT MarketWatch Another big milestone for Apple The stock split AAPL httptcorv9t4ijh5u httptcouyhoTJDOqw,23.240534500000003,0.0,0.0,1.0,0.0,1
3370,2014-06-07,AAPL Apple splits shares to make them affordable httptcokFyHLn4wee,23.240534500000003,0.296,0.0,0.784,0.216,2
3371,2014-06-07,EricLoeffler CharlesSchwab deanloeffler KevinLoeffler nmjohnson1 JTPedersen1 good luckgreat news for shareholders AAPL,23.240534500000003,0.4404,0.0,0.791,0.209,2
3372,2014-06-07,AAPL Apple May Build 5 Million Smartwatches a Month httptcoAnfJeJDM8R,23.240534500000003,0.0,0.0,1.0,0.0,1
3373,2014-06-07,AAPL Apple Is Launching A Vast Project To Map The Inside Of Every Large Bui httptcoknrkocGvzz,23.240534500000003,0.0,0.0,1.0,0.0,1
3374,2014-06-07,Sick and Tired of losing money on WYNN OMC LLL AAPL liquidity httptcoDMFQrE2SSO,23.240534500000003,-0.8316,0.468,0.532,0.0,0
3375,2014-06-07,AAPL  Four Best Features Apple Announced at the WWDC gt httptco4LqNgDWAm5 stock stocks stockaction,23.240534500000003,0.743,0.0,0.656,0.344,2
3376,2014-06-07,RT smokinhotashleyCNBC is brilliant to highlight petenajarian amp John with this segment STELLAR AAPL httptcoPn2TjOMhjL ,23.240534500000003,0.7351,0.0,0.677,0.323,2
3377,2014-06-07,RT Aaplpain Beta week 1 in the books The more data accumulated the tighter calcs will become AAPL httptco7vo6BI9Qf9,23.240534500000003,0.0,0.0,1.0,0.0,1
3378,2014-06-07,RT stockguy22 000 Wake UP TRADERS  starting in a few minutes Sat Chart amp Chat webinar  httptcozqUMbzIrG2 AAPL IWM FDO ,23.240534500000003,0.0,0.0,1.0,0.0,1
3379,2014-06-07,Are you Bearish on these stocks TROW CYN C AAPL financial httptcoB2ffFEvpa8,23.240534500000003,0.0,0.0,1.0,0.0,1
3380,2014-06-07,Seeking the next hot pennystock URS X LTD  AAPL wallstreet httptcoRWr1EEaGYC,23.240534500000003,0.0,0.0,1.0,0.0,1
3381,2014-06-07,AAPL Apple Incs Hidden Cloud Comes Out Into the Open httptcob8LRo9kM9q,23.240534500000003,0.0,0.0,1.0,0.0,1
3382,2014-06-07,This year is full speed ahead for Apple httptco73NpOaMhDI  AAPL via ChrisCiaccia,23.240534500000003,0.0,0.0,1.0,0.0,1
3383,2014-06-07,AAPL 16 billion shares now 126 billion shares outstanding thats billion people Say goodbye to those 20 swing days,23.240534500000003,0.8126,0.0,0.656,0.344,2
3384,2014-06-07,Is it breakout time on CBI OKE GMCR AAPL investing httptcoTf0dNAE4rB,23.240534500000003,0.0,0.0,1.0,0.0,1
3385,2014-06-07,RT SeekingAlpha With Ultra HD Emerging Is Apple Eyeing Pixelworks httptcoQQ2U7W5Ivf AAPL APPLE PXLW,23.240534500000003,0.0,0.0,1.0,0.0,1
3386,2014-06-07,Platinum Members saw our Penny Stock Picks gain 450 in the past week Huge Update httpstcoM8oXhykQpa IBM GOOG AAPL,23.240534500000003,0.6908,0.0,0.749,0.251,2
3387,2014-06-07,Are you Bullish on these stocks GMT CHS DECK  AAPL Click httptcoKeun9ErPz7,23.240534500000003,0.0,0.0,1.0,0.0,1
3388,2014-06-07,Apple to Launch First Wearable Device in October Reports AAPL aaplhttptcoxL9pBlvlY2,23.240534500000003,0.0,0.0,1.0,0.0,1
3389,2014-06-08,iWatch en otoo CNBC Apple to launch new product in October report says httptcoT47WzndEg0 cc amartinoro AAPL iWatch,23.240534500000003,0.0,0.0,1.0,0.0,1
3390,2014-06-08,Are you hanging on to SIG RGLD HHC AAPL View now httptco6tyz1Qlmbp,23.240534500000003,0.0,0.0,1.0,0.0,1
3391,2014-06-08,Avoid mistakes like AFG NU LEN  AAPL wallstreet httptco0q5GNJdyHX,23.240534500000003,-0.296,0.356,0.455,0.189,0
3392,2014-06-08,AAPL For Good or Bad Apple Incs Swift Will Change Everything httptcoWMOw5R4j13,23.240534500000003,0.0516,0.203,0.523,0.273,2
